Timestamp,RequestID,LogStream,DurationInMS,BilledDurationInMS,MemorySetInMB,MemoryUsedInMB
2022-12-25 16:59:16.248,ca6175b5-53e6-5e38-accf-2997d0458087,2022/12/25/[$LATEST]efc843ea92d54494b30f8e88a79c96d9,850.95,851.0,128,82
2022-12-25 16:59:15.965,853e865d-c640-5b73-b466-da7f45e36ecf,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,840.28,841.0,128,83
2022-12-25 16:59:15.895,35d44ecf-cbfb-51d1-a424-12ed4858a46d,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,873.52,874.0,128,83
2022-12-25 16:59:15.871,48f143e1-77c2-57eb-86f5-1fc3f4602954,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,876.35,877.0,128,82
2022-12-25 16:59:15.681,34aabfce-1ee1-5775-8742-e3ec9d43cdcf,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,755.65,756.0,128,83
2022-12-25 16:59:15.667,5e443549-09ee-55d5-9568-696b8a4c6069,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,831.9,832.0,128,82
2022-12-25 16:59:15.634,a51b72e3-4056-5175-8a8b-2ec1c3f4558c,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,841.98,842.0,128,83
2022-12-25 16:59:15.396,d87449b3-7112-5e1c-afc7-1591f2b07980,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,832.08,833.0,128,82
2022-12-25 16:59:15.368,d4a2b142-d0b7-56ad-94fb-ed60531544b7,2022/12/25/[$LATEST]efc843ea92d54494b30f8e88a79c96d9,803.82,804.0,128,82
2022-12-25 16:59:15.288,70fbea3f-492a-5f6d-894b-b61dca880b94,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,806.89,807.0,128,83
2022-12-25 16:59:15.013,cc5698eb-861c-51af-8002-c4c905be1556,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,831.29,832.0,128,83
2022-12-25 16:59:14.931,ebb5a954-d781-5a5f-86ad-f57654238bc4,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,828.53,829.0,128,82
2022-12-25 16:59:14.834,6f502c27-e853-5894-8b0f-70056bf2490f,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,851.49,852.0,128,83
2022-12-25 16:59:14.774,8122d15d-1a54-53b8-98d5-8d7f99f52741,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,806.0,806.0,128,83
2022-12-25 16:59:14.587,635cb324-128e-5188-98cb-ef06912fcb32,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,838.06,839.0,128,82
2022-12-25 16:59:14.585,aa8e2725-fb77-578c-8827-7b0778d69617,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,817.2,818.0,128,83
2022-12-25 16:59:14.328,be33e829-3dcb-5ef9-85f8-b40bbe6a1a00,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,793.95,794.0,128,83
2022-12-25 16:59:14.216,4324b9db-0c93-5d0d-adc1-e5f98f325f17,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,837.2,838.0,128,82
2022-12-25 16:59:14.153,59e5999e-6537-549e-8d60-c5bce6967302,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,803.43,804.0,128,83
2022-12-25 16:59:13.894,4133650c-c80c-5dec-b272-392e4bad7c77,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,875.53,876.0,128,83
2022-12-25 16:59:13.707,4ac9ffc4-8f5b-5102-a4c3-a3e60cfba099,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,809.75,810.0,128,82
2022-12-25 16:59:13.705,2b6888fb-c609-5131-8dd6-d4d945a98b8b,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,1161.16,1162.0,128,82
2022-12-25 16:59:13.488,07aa03e0-d6e8-58fe-a578-5fc25548c965,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,786.91,787.0,128,83
2022-12-25 16:59:13.213,331a2fba-d477-58ab-b5f8-739857d71c52,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,855.25,856.0,128,83
2022-12-25 16:59:13.056,632dbc62-d7df-5d9b-98db-e040547fcf81,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,876.09,877.0,128,82
2022-12-25 16:59:12.974,8b48527b-9def-535b-b72a-0e591e4fe4c7,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,835.96,836.0,128,83
2022-12-25 16:59:12.827,fb57250e-1d22-594d-be78-792c9ebdc8d6,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,874.16,875.0,128,82
2022-12-25 16:59:12.628,9f7e160b-35d7-5663-a3f6-4a29b64877f8,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,784.69,785.0,128,83
2022-12-25 16:59:12.465,cad8a768-4873-5e07-9695-fb4acbec0f9c,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,829.65,830.0,128,82
2022-12-25 16:59:12.213,0b6bdaf4-9f9d-5f3f-8b06-86d61c021585,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,837.44,838.0,128,83
2022-12-25 16:59:12.075,73155e99-7b17-5dad-869c-02bbf888c954,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,832.87,833.0,128,83
2022-12-25 16:59:11.788,4cca3e36-7967-5061-87e2-6214faf9b7fd,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,812.8,813.0,128,83
2022-12-25 16:59:11.787,0bb43005-e152-55f5-997c-6c2762ccf7ef,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,820.55,821.0,128,82
2022-12-25 16:59:11.756,2f80508c-07e8-5396-9a80-0cae8476620d,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,870.89,871.0,128,82
2022-12-25 16:59:11.585,8fcaf482-8b10-526d-a7a2-a8a0088e03f6,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,810.88,811.0,128,82
2022-12-25 16:59:11.394,673f53e5-1fd2-5e86-8418-0fc79c4cff1d,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,839.44,840.0,128,83
2022-12-25 16:59:11.074,73e03e90-316e-55b9-adc9-62b2b2f04f03,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,854.55,855.0,128,83
2022-12-25 16:59:10.993,042c88a0-b424-5ff7-bb49-d48237ba9b0e,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,842.59,843.0,128,83
2022-12-25 16:59:10.665,a8f57c52-603f-5d0f-84ac-2070e3a26f15,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,859.39,860.0,128,82
2022-12-25 16:59:10.656,a43ae2dd-412c-5f0c-b000-beffc2b12ab0,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,870.36,871.0,128,82
2022-12-25 16:59:10.515,81d15031-a06d-51be-ac3e-0c1323f05402,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,849.7,850.0,128,83
2022-12-25 16:59:10.327,e084b196-b269-56ae-be56-edb431f43312,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,843.59,844.0,128,82
2022-12-25 16:59:10.248,a42ce4b2-b392-5be9-a1eb-b8903006ac75,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,786.97,787.0,128,83
2022-12-25 16:59:09.535,d8a0a9ac-d46c-5305-a6c3-f58e57ff89bf,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,857.51,858.0,128,83
2022-12-25 16:59:09.516,a4401700-5b81-59f4-9201-4b22d8127c48,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,865.17,866.0,128,82
2022-12-25 16:59:09.467,64bf1c44-c03d-5f2e-8e00-406643aeebd7,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,868.2,869.0,128,82
2022-12-25 16:59:09.465,168e2bfd-040a-5741-9dd0-77df879e6fe0,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,825.99,826.0,128,82
2022-12-25 16:59:09.408,d1a7398e-0767-5ec7-92cf-65ac84fffcdd,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,824.9,825.0,128,83
2022-12-25 16:58:19.728,48f45c4b-9158-5349-92b9-0069123299f3,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,810.83,811.0,128,83
2022-12-25 16:58:19.726,fde7dd75-5a75-5e1e-909c-8157d91f5568,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,819.5,820.0,128,82
2022-12-25 16:58:19.424,93785dfb-cf31-5a92-ba81-01d94c5be932,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,830.65,831.0,128,82
2022-12-25 16:58:19.358,04d6cf20-21a6-5a28-a50d-9302a2cc6092,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,875.55,876.0,128,82
2022-12-25 16:58:19.234,d1835763-4c4d-52fe-a12d-0b41cf276607,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,885.6,886.0,128,83
2022-12-25 16:58:19.213,7dab4f8d-6d41-5173-a605-13afee2b72d3,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,809.16,810.0,128,83
2022-12-25 16:58:19.033,3b48b450-63ac-57e5-bb3b-e872e0c62c62,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,821.69,822.0,128,83
2022-12-25 16:58:18.991,6dad03f8-6d7c-5895-a77e-5fdaee167c6c,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,844.1,845.0,128,82
2022-12-25 16:58:18.967,543585ad-b12e-5e39-8030-d98f3244854f,2022/12/25/[$LATEST]efc843ea92d54494b30f8e88a79c96d9,810.13,811.0,128,82
2022-12-25 16:58:18.947,1df87662-2fcd-5d83-a4be-2a40aca73604,2022/12/25/[$LATEST]5f7be210e06942c79f1f1c7cf649f603,852.96,853.0,128,83
2022-12-25 16:58:18.826,a2509ebc-f129-5dae-ae2e-c29e724076d8,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,875.95,876.0,128,82
2022-12-25 16:58:18.708,71e8b84c-68e6-5d5f-9662-e46eeb8f46d8,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,830.47,831.0,128,82
2022-12-25 16:58:18.334,d21d7f7c-c946-5efa-9276-235e4a2f0a03,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,894.51,895.0,128,83
2022-12-25 16:58:18.274,6deff74a-2077-541a-828e-ab68a31ee7ba,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,790.17,791.0,128,83
2022-12-25 16:58:18.147,08bd7c33-0d40-50ef-9b61-20118e298b99,2022/12/25/[$LATEST]efc843ea92d54494b30f8e88a79c96d9,853.78,854.0,128,82
2022-12-25 16:58:18.067,0ebada5f-7776-57e4-9d7f-867df41f131d,2022/12/25/[$LATEST]5f7be210e06942c79f1f1c7cf649f603,842.42,843.0,128,83
2022-12-25 16:58:18.051,b402a8de-2a30-5a99-8e72-f4fca959c023,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,806.51,807.0,128,82
2022-12-25 16:58:17.946,09398c22-e9f8-50ca-a793-d0006a90436a,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,820.88,821.0,128,82
2022-12-25 16:58:17.868,3f70f233-09fb-57f7-989a-ae118a92e24b,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,784.23,785.0,128,82
2022-12-25 16:58:17.813,5f85e813-4a8d-5f37-8aec-b431c9e5da8b,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,839.81,840.0,128,83
2022-12-25 16:58:17.756,8fd3f284-3520-52ac-b51c-aea6b64889da,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,874.94,875.0,128,82
2022-12-25 16:58:17.544,b2a619d7-ae30-564e-8ff9-45f52d58f3f2,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,802.33,803.0,128,82
2022-12-25 16:58:17.453,e53c0867-28bb-50b1-8d18-5445abd34810,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,856.39,857.0,128,83
2022-12-25 16:58:17.354,89b62e7c-4de7-51fb-9437-725ece8f4502,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,821.67,822.0,128,83
2022-12-25 16:58:17.151,a25309f8-6ed4-56c0-a3be-55daedbc4239,2022/12/25/[$LATEST]5f7be210e06942c79f1f1c7cf649f603,811.25,812.0,128,83
2022-12-25 16:58:17.131,76fa33ce-2ac2-5f34-b32b-6feca9aaa795,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,811.63,812.0,128,82
2022-12-25 16:58:16.933,1f906341-74d1-5b52-8e30-3f63f7b92024,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,821.72,822.0,128,83
2022-12-25 16:58:16.908,0dfb11f3-29e6-5f59-9ebb-4dd1aa8e25e3,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,828.64,829.0,128,82
2022-12-25 16:58:16.876,4b9597b9-e3a3-5eef-855e-cb9b60cbbb53,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,837.43,838.0,128,82
2022-12-25 16:58:16.624,df578100-bab3-5c30-8d63-dd2239d4798c,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,790.28,791.0,128,82
2022-12-25 16:58:16.573,1bc7804c-37de-57ad-9907-dc6eb4b9dcdb,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,818.41,819.0,128,83
2022-12-25 16:58:16.474,1071d05c-a000-5baa-89bc-8c7e2367af53,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,869.38,870.0,128,82
2022-12-25 16:58:16.406,c3825823-81ed-5c63-b392-0401028a89df,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,1202.75,1203.0,128,82
2022-12-25 16:58:16.251,112c3ad5-5555-57df-8372-66f7d632f326,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,856.98,857.0,128,82
2022-12-25 16:58:16.048,56c705bd-1480-5181-975b-599f97e7c920,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,784.62,785.0,128,82
2022-12-25 16:58:15.936,b94ffbeb-e5dd-56e7-aba3-a7c966bb9e46,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,846.64,847.0,128,82
2022-12-25 16:58:15.744,cac80a0a-a89a-55a2-ae47-56282bfc101e,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,825.65,826.0,128,82
2022-12-25 16:58:15.633,a52018fc-6383-5a06-9353-44dee0e5b0bc,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,826.58,827.0,128,83
2022-12-25 16:58:15.594,049709bc-fa77-5ce4-986b-559e79119763,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,885.24,886.0,128,82
2022-12-25 16:58:15.533,4f7604fd-fdda-523d-970b-58df7ebc66c4,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,840.45,841.0,128,83
2022-12-25 16:58:15.311,22053f53-616e-54f1-979a-6371e2084f87,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,812.58,813.0,128,82
2022-12-25 16:58:15.147,28e0bab1-86ef-56cc-9f86-e6930589edba,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,817.89,818.0,128,82
2022-12-25 16:58:15.108,759f95c9-f4e9-5ddd-b0f2-c9eb778f1924,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,783.27,784.0,128,82
2022-12-25 16:58:15.088,b89046b5-3f1f-59ba-984e-1a97bc7a823d,2022/12/25/[$LATEST]5f7be210e06942c79f1f1c7cf649f603,1180.38,1181.0,128,83
2022-12-25 16:58:14.804,de57fbf4-018f-5af7-92d5-a7d682eab256,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,796.01,797.0,128,82
2022-12-25 16:58:14.694,c3c349be-4e46-511c-b152-159ccd2395e5,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,861.45,862.0,128,82
2022-12-25 16:58:14.614,be771453-9b80-5337-ac4e-487118e528b0,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,827.34,828.0,128,83
2022-12-25 16:58:14.613,8e058b27-6f7a-5d04-b283-d705ec1f65a5,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,807.28,808.0,128,83
2022-12-25 16:58:14.496,77c0e5b6-710b-599e-99be-b994f26e72e8,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,855.72,856.0,128,82
2022-12-25 16:58:14.411,be47817b-3e7c-504b-9df3-dd59bd19fbcc,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,841.65,842.0,128,82
2022-12-25 16:58:14.367,75e37220-6e6d-531e-a541-2e02ed0809a4,2022/12/25/[$LATEST]efc843ea92d54494b30f8e88a79c96d9,813.71,814.0,128,82
2022-12-25 16:58:14.287,b4921bec-dfce-55e0-86cb-47ce5caba119,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,838.23,839.0,128,82
2022-12-25 16:58:14.266,15b57223-ac6e-5ee6-b5a3-2e012f0be590,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,815.88,816.0,128,82
2022-12-25 16:58:13.693,f46a01f5-c2c7-559b-b468-5dd741a3be1c,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,822.97,823.0,128,83
2022-12-25 16:58:13.551,56f6d8da-5406-5367-8481-84f8d762f811,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,809.79,810.0,128,82
2022-12-25 16:58:13.527,2f475350-b94f-5206-890a-0f723a2b3aa7,2022/12/25/[$LATEST]efc843ea92d54494b30f8e88a79c96d9,851.21,852.0,128,82
2022-12-25 16:58:13.516,cdf04581-6044-52a1-add8-19a3e3201926,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,1218.87,1219.0,128,82
2022-12-25 16:58:13.473,b08c684d-7c62-51e5-b308-346fff064944,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,1228.2,1229.0,128,83
2022-12-25 16:58:13.454,94771445-96ea-585f-9dce-4867158ef3d8,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,861.15,862.0,128,82
2022-12-25 16:58:13.429,3b48787d-d46f-56d3-8282-245f570bae72,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,792.99,793.0,128,82
2022-12-25 16:58:13.406,1798387c-f848-560a-b440-645e7b2b2d7c,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,898.19,899.0,128,82
2022-12-25 16:58:13.227,c06f961f-3d08-5723-9091-ca3dbe6c7cbd,2022/12/25/[$LATEST]5f7be210e06942c79f1f1c7cf649f603,851.02,852.0,128,82
2022-12-25 16:58:13.144,fee08f77-3648-537a-8966-d355b52c8783,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,824.84,825.0,128,82
2022-12-25 16:58:12.793,2e3397b7-070c-5392-b221-cb95846f2815,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,800.73,801.0,128,83
2022-12-25 16:58:12.514,f4137fb8-ee71-5e32-a245-239a6d12a5b5,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,839.91,840.0,128,82
2022-12-25 16:58:12.406,081e14cd-8c1f-50ee-9d50-48ef0f7c8b98,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,833.9,834.0,128,82
2022-12-25 16:58:12.368,c668ca5a-141b-5d70-a1f4-9678977895d1,2022/12/25/[$LATEST]5f7be210e06942c79f1f1c7cf649f603,850.66,851.0,128,82
2022-12-25 16:58:12.328,10947470-4630-549b-9940-2852c56bff05,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,796.5,797.0,128,82
2022-12-25 16:58:12.256,82c360d8-e178-5976-a543-3cfa621bb1d7,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,887.34,888.0,128,82
2022-12-25 16:58:12.213,21dc7382-2763-54f3-9aaa-2fa0a4004f74,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,856.78,857.0,128,82
2022-12-25 16:58:12.144,349c4909-642f-59ac-a01f-152be74c02da,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,797.07,798.0,128,82
2022-12-25 16:58:12.007,64701844-0fd5-553e-be3a-44668cb68d9f,2022/12/25/[$LATEST]efc843ea92d54494b30f8e88a79c96d9,840.41,841.0,128,82
2022-12-25 16:58:11.933,f337b828-d916-5a9c-b10e-e40a5a75be65,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,830.56,831.0,128,83
2022-12-25 16:58:11.891,fd77e33e-1a69-5d72-a751-bf1c990ac6f5,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,812.31,813.0,128,82
2022-12-25 16:58:11.634,f98bab70-69a5-5420-a8ea-f752eac72fa7,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,865.95,866.0,128,82
2022-12-25 16:58:11.467,5658a6e3-04f8-5a9a-9205-fac1879ad23b,2022/12/25/[$LATEST]5f7be210e06942c79f1f1c7cf649f603,856.52,857.0,128,82
2022-12-25 16:58:11.427,bc12ced7-c0ba-53ce-aa1c-92f543d868b8,2022/12/25/[$LATEST]4d38d68d9b794584a5662b809cbcc740,792.34,793.0,128,82
2022-12-25 16:58:11.406,0e65ac8d-250a-57cc-863a-f0afa668fcba,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,879.39,880.0,128,82
2022-12-25 16:58:11.356,4cf589e8-bb1c-5a4e-bebc-d5ca387ec2ef,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,844.05,845.0,128,82
2022-12-25 16:58:11.244,452cb7ec-c006-53bf-ad7e-ebce43643838,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,804.07,805.0,128,82
2022-12-25 16:58:11.173,b955b09d-23c2-5b36-9ba1-ecbfa0a08476,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,850.47,851.0,128,82
2022-12-25 16:58:11.129,dda75004-fb14-5126-8625-0c267876c987,2022/12/25/[$LATEST]efc843ea92d54494b30f8e88a79c96d9,836.5,837.0,128,82
2022-12-25 16:58:11.093,65592e70-213e-541a-9cb4-7252a25cef9d,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,858.26,859.0,128,83
2022-12-25 16:58:10.791,26d354cd-1a90-5ac2-96fa-08ef99f1be3b,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,851.61,852.0,128,82
2022-12-25 16:58:10.654,8d195974-fa72-5130-81aa-055679139ab7,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,840.42,841.0,128,82
2022-12-25 16:58:10.456,633c01bd-bc02-51a4-885f-5d9f3f63d905,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,865.89,866.0,128,82
2022-12-25 16:58:10.384,42175ece-599a-5d17-b9b8-02ecdafbb257,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,836.13,837.0,128,82
2022-12-25 16:58:10.327,39bc4e1c-a7a1-513b-841d-123e24c0599a,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,838.87,839.0,128,82
2022-12-25 16:58:10.315,f5a32ead-7508-5eea-845e-728ff66901aa,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,839.71,840.0,128,82
2022-12-25 16:58:10.193,4d5eec4d-46cf-5953-a696-b06fc5afa613,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,820.95,821.0,128,83
2022-12-25 16:58:10.067,60878157-e470-5ac7-9152-dd75672ce266,2022/12/25/[$LATEST]efc843ea92d54494b30f8e88a79c96d9,814.71,815.0,128,82
2022-12-25 16:58:09.373,a62a471c-73af-553f-a7a5-1b3ef0cfee49,2022/12/25/[$LATEST]f1841165aa80419f9730f4eb927cd02e,857.72,858.0,128,82
2022-12-25 16:58:09.333,d0224d84-1da6-51e0-b28b-11a69ef9d240,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,859.18,860.0,128,83
2022-12-25 16:58:09.306,02770748-6383-54cb-9a0f-5b6ae0dcf357,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,833.68,834.0,128,82
2022-12-25 16:58:09.304,bc96a09c-b38d-569f-b46c-fcbe30edfde9,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,808.37,809.0,128,82
2022-12-25 16:58:09.276,e2cd74a5-9e1a-5514-91f6-28871d4331ed,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,836.53,837.0,128,82
2022-12-25 16:58:09.254,2a38bbcc-9eee-5e69-884b-e7ee1db21431,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,884.97,885.0,128,82
2022-12-25 16:58:09.227,e57a406f-a6b7-59c6-af01-1c4d25ec2241,2022/12/25/[$LATEST]efc843ea92d54494b30f8e88a79c96d9,819.05,820.0,128,82
2022-12-25 16:58:09.212,a693f67e-1ba1-5f4a-b902-aa5c98f8a00a,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,794.83,795.0,128,82
2022-12-25 16:58:09.189,9b9be124-dd54-57fa-a15b-bd065e0b3c8c,2022/12/25/[$LATEST]5f7be210e06942c79f1f1c7cf649f603,804.84,805.0,128,82
2022-12-25 16:57:22.473,a26aa753-09af-53fd-bd68-fb718a9fc87a,2022/12/25/[$LATEST]4929ba7e55954da981e74fe42d505121,845.65,846.0,128,82
2022-12-25 16:57:22.427,4b0b526b-886b-5ec0-ad5a-0e490b5a8498,2022/12/25/[$LATEST]5f7be210e06942c79f1f1c7cf649f603,849.87,850.0,128,82
2022-12-25 16:57:22.366,6506d0e9-0ac4-548c-b4a8-8ccb89f56ed4,2022/12/25/[$LATEST]efc843ea92d54494b30f8e88a79c96d9,836.2,837.0,128,82
2022-12-25 16:57:22.333,54901dd3-8987-510d-81c0-41f10ab65a93,2022/12/25/[$LATEST]14f7fc1e06df44269caa414d51b280f0,832.26,833.0,128,82
2022-12-25 16:57:22.315,e5d27518-663f-508d-b17b-293ae50e0fcd,2022/12/25/[$LATEST]74aab8a145554abca0f5dac68a42353a,822.4,823.0,128,82
2022-12-25 16:57:22.186,4e68b52b-afa3-5d4a-a8bf-e9092c9266d4,2022/12/25/[$LATEST]8520b1ce6b794cb99fb6a3163b14124f,876.52,877.0,128,82
2022-12-25 16:57:21.712,cee1af0a-0ae0-582f-8714-f32889d05690,2022/12/25/[$LATEST]88aafffcaa04449cb6bc7367398d7a4d,836.08,837.0,128,83
2022-12-25 16:57:21.664,f617ca42-6ff9-5a21-99ee-9660ecc91561,2022/12/25/[$LATEST]151cb5e0a63043b4ad4f64296b7a02fe,1045.81,1046.0,128,82
